Bio ID,Full Name,Hall of Fame Induction Year,GP,GS,Number of Records,Total Points,Assists,Blocks,Post GP,GP,GS,Minutes,PF,Rebounds,Steals,Turnovers,D Rebounds,Fg Attempted,Fg Made,Fg Point,% Fg,Ft Attempted,Ft Made,% FT,O Rebounds,Three Attempted,Three Made,Three Points,% FT,Height,Pos,Race,Stint,Tm ID,Weight,Year,Birth Date,College,Death Date
wilkige01,Gerald Bernard Wilkins,,80,0,1,895,177,14,5,19,19,2346,151,182,54,126,120,804,339,678,42.16%,204,148,72.55%,62,212,69,207,32.55%,78,G-F,B,1,ORL,185,1996,9/11/1963,Tennessee-Chattanooga,0000-00-00
williaa01,Aaron  Williams,,1,0,1,6,0,3,0,3,3,10,0,5,0,4,3,5,3,6,60.00%,0,0,0.00%,2,0,0,0,0.00%,81,F-C,B,1,DEN,218,1996,10/2/1971,Xavier,0000-00-00
williaa01,Aaron  Williams,,32,0,1,197,15,26,0,26,26,553,72,138,16,28,78,143,82,164,57.34%,49,33,67.35%,60,1,0,0,0.00%,81,F-C,B,2,VAN,218,1996,10/2/1971,Xavier,0000-00-00
willibu01,Charles Linwood Williams,,74,0,1,508,59,42,10,52,52,1689,238,437,43,83,258,361,192,384,53.19%,196,124,63.27%,179,1,0,0,0.00%,80,F-C,B,1,NYK,215,1996,3/8/1960,Maryland,0000-00-00
willico02,Corliss Mondari Williamson,,79,0,1,915,124,49,0,49,49,1992,263,326,60,157,187,745,371,742,49.80%,251,173,68.92%,139,3,0,0,0.00%,79,F,B,1,SAC,245,1996,12/4/1973,Arkansas,0000-00-00
willier01,Eric C. Williams,,72,0,1,1078,129,13,0,13,13,2435,213,329,72,139,203,820,374,748,45.61%,436,328,75.23%,126,8,2,6,25.00%,80,F,B,1,BOS,220,1996,7/17/1972,Providence,0000-00-00
willihe01,Herbert L. Williams,,21,0,1,43,5,5,3,8,8,207,22,32,4,5,23,51,20,40,39.22%,4,3,75.00%,9,1,0,0,0.00%,82,C-F,B,1,NYK,242,1996,2/16/1958,Ohio State,0000-00-00
williho01,John  Williams,,68,0,1,561,103,96,5,101,101,2242,188,585,69,71,397,431,212,424,49.19%,208,137,65.87%,188,2,0,0,0.00%,83,F-C,B,1,PHO,215,1996,8/9/1962,Tulane,0000-00-00
willija01,Jayson  Williams,,41,0,1,550,51,36,0,36,36,1432,158,553,24,82,311,540,221,442,40.93%,183,108,59.02%,242,4,0,0,0.00%,81,F-C,B,1,NJN,240,1996,2/22/1968,St. John's (NY),0000-00-00
willije01,Jerome  Williams,,33,0,1,53,7,1,1,2,2,182,18,53,14,14,31,53,22,44,41.51%,17,9,52.94%,22,0,0,0,0.00%,81,F,B,1,DET,206,1996,5/10/1973,Georgetown,0000-00-00
willike02,Kevin Alvin Willis,,75,0,1,944,82,36,16,52,52,2259,263,636,51,141,468,823,388,776,47.14%,240,166,69.17%,168,15,2,6,13.33%,84,F-C,B,1,HOU,220,1996,9/6/1962,Michigan State,0000-00-00
willilo01,Lorenzo  Williams,,19,0,1,45,4,8,2,10,10,269,50,69,6,18,41,31,20,40,64.52%,7,5,71.43%,28,0,0,0,0.00%,81,F-C,B,1,WSB,200,1996,7/15/1969,Stetson,0000-00-00
willimo01,Tavares Montgomery Williams,,65,0,1,588,91,52,0,52,52,1345,161,206,55,116,108,460,234,468,50.87%,186,120,64.52%,98,1,0,0,0.00%,80,F,B,1,SAS,225,1996,10/8/1971,Notre Dame,0000-00-00
willire01,Reggie  Williams,,2,0,1,5,2,0,0,0,0,33,5,7,0,2,6,9,2,4,22.22%,2,1,50.00%,1,1,0,0,0.00%,79,F-G,B,1,IND,190,1996,3/5/1964,Georgetown,0000-00-00
willire01,Reggie  Williams,,11,0,1,71,8,4,0,4,4,167,28,24,8,10,20,67,27,54,40.30%,10,8,80.00%,4,33,9,27,27.27%,79,F-G,B,2,NJN,190,1996,3/5/1964,Georgetown,0000-00-00
willisc01,Scott Christopher Williams,,62,0,1,362,41,41,0,41,41,1317,206,397,44,50,242,318,162,324,50.94%,55,38,69.09%,155,2,0,0,0.00%,82,C-F,B,1,PHI,230,1996,3/21/1968,North Carolina,0000-00-00
williwa02,Walter Ander Williams,,73,0,1,1199,197,62,0,62,62,2647,282,367,97,174,264,982,419,838,42.67%,243,186,76.54%,103,437,175,525,40.05%,80,F-G,B,1,TOR,219,1996,4/16/1970,Maryland,0000-00-00
wingada01,David Grover Stacey Wingate,,65,0,1,313,94,8,12,20,20,1121,130,111,49,46,75,280,117,234,41.79%,53,42,79.25%,36,102,37,111,36.27%,77,G-F,B,1,SEA,185,1996,12/15/1963,Georgetown,0000-00-00
wingfdo01,Dontonio  Wingfield,,47,0,1,219,46,6,3,9,9,585,104,139,15,51,76,195,81,162,41.54%,44,31,70.45%,63,77,26,78,33.77%,80,F,B,1,POR,256,1996,6/23/1974,Cincinnati,0000-00-00
wolfjo01,Joseph James Wolf,,56,0,1,95,20,11,0,11,11,525,105,112,14,14,80,89,40,80,44.94%,19,14,73.68%,32,7,1,3,14.29%,83,F-C,W,1,MIL,230,1996,12/17/1964,North Carolina,0000-00-00
woodda01,David Leroy Wood,,46,0,1,57,13,6,0,6,6,240,36,27,7,6,22,38,20,40,52.63%,18,12,66.67%,5,15,5,15,33.33%,80,F,W,1,MIL,227,1996,11/30/1964,Nevada-Reno,0000-00-00
workmha01,Haywoode Wilvon Workman,,4,0,1,22,11,0,0,0,0,81,10,7,3,5,3,20,11,22,55.00%,1,0,0.00%,4,3,0,0,0.00%,74,G,B,1,IND,180,1996,1/23/1966,Oral Roberts,0000-00-00
wrighlo02,Lorenzen Vern-Gagne Wright,,77,0,1,592,51,62,3,65,65,2028,217,493,51,80,280,523,249,498,47.61%,155,93,60.00%,213,4,1,3,25.00%,83,F-C,B,1,LAC,225,1996,11/4/1975,Memphis,7/29/2010
wrighsh01,Sharone Addaryl Wright,,60,0,1,390,28,50,0,50,50,1009,146,186,15,93,107,403,161,322,39.95%,133,68,51.13%,79,1,0,0,0.00%,83,F-C,B,1,TOR,260,1996,1/30/1973,Clemson,0000-00-00
zidekge01,Jiri  Zidek,,36,0,1,91,9,3,0,3,3,288,44,63,4,23,38,85,33,66,38.82%,32,25,78.13%,25,2,0,0,0.00%,84,C,W,1,CHH,250,1996,8/2/1973,UCLA,0000-00-00
zidekge01,Jiri  Zidek,,16,0,1,52,5,0,0,0,0,88,17,23,1,4,13,33,16,32,48.48%,25,20,80.00%,10,0,0,0,0.00%,84,C,W,2,DEN,250,1996,8/2/1973,UCLA,0000-00-00
abdulma02,Mahmoud  Abdul-Rauf,,31,0,1,227,58,1,0,1,1,530,31,37,16,19,31,273,103,206,37.73%,16,16,100.00%,6,31,5,15,16.13%,73,G,B,1,SAC,162,1997,3/9/1969,Louisiana State,0000-00-00
abdulta01,Tariq  Abdul-Wahad,,59,0,1,376,51,13,0,13,13,959,81,116,35,65,72,357,144,288,40.34%,125,84,67.20%,44,19,4,12,21.05%,78,G-F,B,1,SAC,223,1997,11/3/1974,San Jose State,0000-00-00
abdursh01,Julius Shareef Abdur-Rahim,,82,0,1,1829,213,76,0,76,76,2950,201,581,89,257,354,1347,653,1306,48.48%,640,502,78.44%,227,51,21,63,41.18%,81,F,B,1,VAN,225,1997,12/11/1976,California,0000-00-00
alexaco01,Cory Lynn Alexander,,37,0,1,165,71,5,0,5,5,501,53,47,25,47,40,145,60,120,41.38%,37,25,67.57%,7,64,20,60,31.25%,73,G,B,1,SAS,185,1997,6/22/1973,Virginia,0000-00-00
alexaco01,Cory Lynn Alexander,,23,0,1,323,138,6,0,6,6,797,45,99,45,65,89,255,111,222,43.53%,65,55,84.62%,10,112,46,138,41.07%,73,G,B,2,DEN,185,1997,6/22/1973,Virginia,0000-00-00
allenra02,Walter Ray Allen,,82,0,1,1602,356,12,0,12,12,3287,244,405,111,263,278,1315,563,1126,42.81%,391,342,87.47%,127,368,134,402,36.41%,77,G,B,1,MIL,205,1997,7/20/1975,Connecticut,0000-00-00
anderde01,Derek Lamont Anderson,,66,0,1,813,238,14,4,18,18,1942,146,196,91,140,141,608,249,498,40.95%,341,298,87.39%,55,84,17,51,20.24%,76,G,B,1,CLE,194,1997,7/18/1974,Kentucky,0000-00-00
andergr01,Gregory Wayne Anderson,,50,0,1,88,15,11,1,12,12,402,86,120,19,18,81,81,36,72,44.44%,43,16,37.21%,39,5,0,0,0.00%,82,F-C,B,1,ATL,230,1997,6/22/1964,Houston,0000-00-00
anderke01,Kenneth  Anderson,,45,0,1,567,245,1,0,1,1,1472,99,134,61,114,98,527,204,408,38.71%,145,112,77.24%,36,133,47,141,35.34%,72,G,B,1,POR,168,1997,10/9/1970,Georgia Tech,0000-00-00
anderke01,Kenneth  Anderson,,16,0,1,179,100,0,0,0,0,386,36,39,26,29,36,147,64,128,43.54%,49,41,83.67%,3,27,10,30,37.04%,72,G,B,2,BOS,168,1997,10/9/1970,Georgia Tech,0000-00-00
anderni01,Nelison  Anderson,,58,0,1,890,119,23,0,23,23,1701,98,297,72,85,199,754,343,686,45.49%,199,127,63.82%,98,214,77,231,35.98%,78,F-G,B,1,ORL,205,1997,1/20/1968,Illinois,0000-00-00
andersh01,Shandon Rodriguez Anderson,,82,0,1,815,108,19,20,39,39,1980,175,290,71,121,178,603,322,644,53.40%,222,161,72.52%,112,43,10,30,23.26%,78,F-G,B,1,UTA,208,1997,12/31/1973,Georgia,0000-00-00
anstech01,Christopher John Anstey,,41,0,1,240,35,27,0,27,27,680,95,157,31,41,104,231,92,184,39.83%,74,53,71.62%,53,16,3,9,18.75%,84,C,W,1,DAL,249,1997,1/1/1975,none,0000-00-00
anthogr01,Gregory Carleton Anthony,,80,0,1,451,215,4,9,13,13,1139,114,121,69,102,100,389,162,324,41.65%,88,56,63.64%,21,178,71,213,39.89%,72,G,B,1,SEA,176,1997,11/15/1967,UNLV,0000-00-00
armstbj01,Benjamin Roy Armstrong,,4,0,1,17,6,0,0,0,0,59,6,7,4,7,3,19,6,12,31.58%,7,5,71.43%,4,1,0,0,0.00%,74,G,B,1,GSW,175,1997,9/9/1967,Iowa,0000-00-00
armstbj01,Benjamin Roy Armstrong,,62,0,1,281,162,0,9,9,9,918,79,79,31,41,65,236,115,230,48.73%,47,40,85.11%,14,39,11,33,28.21%,74,G,B,2,CHH,175,1997,9/9/1967,Iowa,0000-00-00
armstda01,Darrell Eugene Armstrong,,48,0,1,442,236,5,0,5,5,1236,96,159,58,112,94,380,156,312,41.05%,123,105,85.37%,65,68,25,75,36.76%,72,G,B,1,ORL,169,1997,6/22/1968,Fayetteville State,0000-00-00
askewvi01,Vincent Jerome Askew,,30,0,1,66,38,5,0,5,5,443,39,68,19,35,47,54,19,38,35.19%,39,28,71.79%,21,2,0,0,0.00%,77,G-F,B,1,POR,210,1997,2/28/1966,Memphis State,0000-00-00
askinke01,Keith Bernard Askins,,46,0,1,116,30,12,4,16,16,739,116,108,29,27,79,129,41,82,31.78%,19,12,63.16%,29,79,22,66,27.85%,79,G-F,B,1,MIA,197,1997,12/15/1967,Alabama,0000-00-00
augmost01,Stacey Orlando Augmon,,71,0,1,408,89,33,4,37,37,1473,146,238,59,83,133,376,156,312,41.49%,158,95,60.13%,105,7,1,3,14.29%,78,G-F,B,1,POR,205,1997,8/1/1968,UNLV,0000-00-00
austiis01,Isaac Edward Austin,,52,0,1,659,87,34,0,34,34,1371,162,330,43,117,211,532,252,504,47.37%,228,155,67.98%,119,3,0,0,0.00%,82,F-C,B,1,MIA,255,1997,8/18/1969,Arizona State,0000-00-00
austiis01,Isaac Edward Austin,,26,0,1,396,88,22,0,22,22,895,69,227,18,89,147,339,154,308,45.43%,135,88,65.19%,80,5,0,0,0.00%,82,F-C,B,2,LAC,255,1997,8/18/1969,Arizona State,0000-00-00
bakervi01,Vincent Lamont Baker,,82,0,1,1732,170,101,10,111,111,3315,316,750,109,196,423,1298,702,1404,54.08%,564,327,57.98%,327,7,1,3,14.29%,82.5,F,B,1,SEA,232,1997,11/23/1971,Hartford,0000-00-00
barklch01,Charles Wade Barkley,2006,68,0,1,1072,221,28,4,32,32,2330,199,815,76,153,569,767,373,746,48.63%,418,308,73.68%,246,86,18,54,20.93%,77,F,B,1,HOU,250,1997,2/20/1963,Auburn,0000-00-00
barroda01,Dana Bruce Barros,,80,0,1,784,286,6,0,6,6,1686,124,153,83,107,125,609,281,562,46.14%,144,122,84.72%,28,246,100,300,40.65%,71,G,B,1,BOS,163,1997,4/13/1967,Boston College,0000-00-00
barrybr01,Brent Robert Barry,,41,0,1,561,132,23,0,23,23,1341,88,143,50,95,116,444,190,380,42.79%,122,103,84.43%,27,195,78,234,40.00%,78,G,W,1,LAC,185,1997,12/31/1971,Oregon State,0000-00-00
barrybr01,Brent Robert Barry,,17,0,1,70,21,4,0,4,4,259,30,28,14,9,26,62,23,46,37.10%,12,12,100.00%,2,34,12,36,35.29%,78,G,W,2,MIA,185,1997,12/31/1971,Oregon State,0000-00-00
barrydr01,Drew William Barry,,27,0,1,56,49,1,2,3,3,261,28,36,10,30,31,39,18,36,46.15%,13,11,84.62%,5,22,9,27,40.91%,77,G,W,1,ATL,190,1997,2/17/1973,Georgia Tech,0000-00-00
barryjo01,Jon Alan Barry,,49,0,1,121,51,3,7,10,10,392,34,39,25,22,31,112,38,76,33.93%,29,27,93.10%,8,66,18,54,27.27%,76,G,W,1,LAL,195,1997,7/25/1969,Georgia Tech,0000-00-00
battito01,Demetrius Antonio Battie,,65,0,1,544,60,69,0,69,69,1506,199,351,54,98,213,525,234,468,44.57%,104,73,70.19%,138,14,3,9,21.43%,83,C-F,B,1,DEN,230,1997,2/11/1976,Texas Tech,0000-00-00
beckco01,Corey Laveon Beck,,59,0,1,206,98,7,6,13,13,764,104,91,37,73,63,171,79,158,46.20%,61,45,73.77%,28,6,3,9,50.00%,73,G,B,1,CHH,190,1997,5/27/1971,Arkansas,0000-00-00
benjabe01,Lenard Benoit Benjamin,,14,0,1,63,3,4,0,4,4,197,26,53,4,12,35,41,22,44,53.66%,30,19,63.33%,18,0,0,0,0.00%,84,C,B,1,PHI,250,1997,11/22/1964,Creighton,0000-00-00
bennema01,Mario Marcell Bennett,,45,0,1,181,18,12,4,16,16,364,63,132,19,21,70,137,81,162,59.12%,46,18,39.13%,62,2,1,3,50.00%,81,F,B,1,LAL,220,1997,8/1/1973,Arizona State,0000-00-00
benoida01,David  Benoit,,53,0,1,282,17,16,0,16,16,799,120,141,26,39,99,269,102,204,37.92%,44,37,84.09%,42,119,41,123,34.45%,80,F,B,1,NJN,220,1997,5/9/1968,Alabama,0000-00-00
benoida01,David  Benoit,,24,0,1,138,8,4,0,4,4,324,37,62,9,13,44,139,50,100,35.97%,30,24,80.00%,18,51,14,42,27.45%,80,F,B,2,ORL,220,1997,5/9/1968,Alabama,0000-00-00
besttr01,Travis Eric Best,,82,0,1,632,312,8,16,24,24,1827,229,138,96,130,109,552,228,456,41.30%,174,150,86.21%,29,88,26,78,29.55%,71,G,B,1,IND,182,1997,7/12/1972,Georgia Tech,0000-00-00
billuch01,Chauncey Ray Billups,,51,0,1,565,217,2,0,2,2,1296,118,113,77,118,73,454,177,354,38.99%,180,147,81.67%,40,189,64,192,33.86%,75,G,B,1,BOS,202,1997,9/25/1976,Colorado,0000-00-00
billuch01,Chauncey Ray Billups,,29,0,1,328,97,2,0,2,2,920,54,77,30,56,55,295,103,206,34.92%,86,79,91.86%,22,136,43,129,31.62%,75,G,B,2,TOR,202,1997,9/25/1976,Colorado,0000-00-00
blaylmo01,Daron Oshay Blaylock,,70,0,1,980,502,22,4,26,26,2853,130,361,192,185,274,991,390,780,39.35%,146,102,69.86%,87,361,98,294,27.15%,72,G,B,1,ATL,180,1997,3/20/1967,Oklahoma,0000-00-00
blounco01,Corie Kasoun Blount,,70,0,1,284,44,29,12,41,41,1238,184,362,35,54,224,211,119,238,56.40%,89,46,51.69%,138,4,0,0,0.00%,81,F,B,1,LAL,240,1997,1/4/1969,Cincinnati,0000-00-00
boguemu01,Tyrone Curtis Bogues,,2,0,1,6,4,0,0,0,0,16,2,1,2,1,1,5,2,4,40.00%,2,2,100.00%,0,0,0,0,0.00%,63,G,B,1,CHH,136,1997,1/9/1965,Wake Forest,0000-00-00
boguemu01,Tyrone Curtis Bogues,,59,0,1,341,327,3,0,3,3,1554,56,131,65,104,101,318,139,278,43.71%,66,59,89.39%,30,16,4,12,25.00%,63,G,B,2,GSW,136,1997,1/9/1965,Wake Forest,0000-00-00
bohanet01,Etdrick  Bohannon,,5,0,1,0,1,2,0,2,2,11,3,6,0,3,4,4,0,0,0.00%,0,0,0.00%,2,0,0,0,0.00%,81,F,B,1,IND,220,1997,5/29/1973,Auburn-Montgomery,0000-00-00
boothke01,Keith Eugene Booth,,6,0,1,10,1,0,0,0,0,17,3,4,0,3,2,6,2,4,33.33%,6,6,100.00%,2,1,0,0,0.00%,77,F,B,1,CHI,226,1997,10/9/1974,Maryland,0000-00-00
bowenbr01,Bruce  Bowen,,61,0,1,340,81,29,0,29,29,1305,174,174,87,52,95,298,122,244,40.94%,122,76,62.30%,79,59,20,60,33.90%,79,F-G,B,1,BOS,185,1997,6/14/1971,Cal. State-Fullerton,0000-00-00
bowiean01,Anthony Lee Bowie,,27,0,1,79,12,2,7,9,9,247,29,26,7,8,17,63,34,68,53.97%,9,8,88.89%,9,4,3,9,75.00%,78,G-F,B,1,NYK,190,1997,11/9/1963,Oklahoma,0000-00-00
bradlsh01,Shawn Paul Bradley,,64,0,1,731,60,214,0,214,214,1822,214,518,51,96,354,711,300,600,42.19%,180,130,72.22%,164,3,1,3,33.33%,89,C,W,1,DAL,235,1997,3/22/1972,Brigham Young,0000-00-00
brandte01,Thomas Terrell Brandon,,50,0,1,841,387,17,0,17,17,1784,120,176,111,145,153,731,339,678,46.37%,156,132,84.62%,23,93,31,93,33.33%,71,G,B,1,MIL,173,1997,5/20/1970,Oregon,0000-00-00
breauti01,Timothy  Breaux,,6,0,1,10,2,1,0,1,1,30,1,2,2,1,2,11,4,8,36.36%,2,1,50.00%,0,3,1,3,33.33%,78,F,B,1,MIL,215,1997,9/19/1970,Wyoming,0000-00-00
brooksc01,Scott William Brooks,,43,0,1,81,51,3,1,4,4,320,26,30,18,12,24,67,28,56,41.79%,22,20,90.91%,6,11,5,15,45.45%,71,G,W,1,CLE,165,1997,7/31/1965,California-Irvine,0000-00-00
brownch01,Clarence  Brown,,77,0,1,403,59,13,4,17,17,1252,105,189,23,53,131,387,168,336,43.41%,89,64,71.91%,58,10,3,9,30.00%,79,F,B,1,ATL,214,1997,2/29/1968,North Carolina State,0000-00-00
brownde01,DeCovan Kadell Brown,,41,0,1,280,53,6,0,6,6,811,76,62,44,32,52,255,109,218,42.75%,28,19,67.86%,10,113,43,129,38.05%,73,G,B,1,BOS,160,1997,11/29/1968,Jacksonville,0000-00-00
brownde01,DeCovan Kadell Brown,,31,0,1,378,101,17,0,17,17,908,47,90,38,56,76,307,137,274,44.63%,43,39,90.70%,14,158,65,195,41.14%,73,G,B,2,TOR,160,1997,11/29/1968,Jacksonville,0000-00-00
brownpj01,Collier  Brown,,74,0,1,753,107,101,5,106,106,2552,286,679,73,103,429,627,297,594,47.37%,219,159,72.60%,250,0,0,0,0.00%,83,C-F,B,1,MIA,225,1997,10/14/1969,Louisiana Tech,0000-00-00
brownra02,Randy  Brown,,71,0,1,297,160,12,14,26,26,1218,124,103,73,70,66,314,118,236,37.58%,84,61,72.62%,37,5,0,0,0.00%,74,G,B,1,CHI,190,1997,5/22/1968,New Mexico State,0000-00-00
brunsri01,Rick Daniel Brunson,,38,0,1,162,100,3,0,3,3,622,55,56,25,52,42,141,49,98,34.75%,62,42,67.74%,14,61,22,66,36.07%,76,G,B,1,POR,190,1997,6/14/1972,Temple,0000-00-00
bryanko01,Kobe Bean Bryant,,79,0,1,1316,215,48,11,59,59,2276,208,263,77,168,177,989,422,844,42.67%,502,394,78.49%,86,234,78,234,33.33%,78,G,B,1,LAL,200,1997,8/23/1978,none,0000-00-00
bryanma01,Mark Craig Bryant,,70,0,1,331,47,17,4,21,21,1203,196,267,40,61,166,259,126,252,48.65%,107,79,73.83%,101,1,0,0,0.00%,81,F-C,B,1,PHO,245,1997,4/25/1965,Seton Hall,0000-00-00
buechju01,Judson Donald Buechler,,74,0,1,209,52,16,16,32,32,672,54,88,25,22,60,187,89,178,47.59%,6,3,50.00%,28,70,28,84,40.00%,78,F-G,W,1,CHI,220,1997,6/19/1968,Arizona,0000-00-00
bullama01,Matthew Gordon Bullard,,67,0,1,483,65,24,5,29,29,1260,109,154,32,39,126,407,181,362,44.47%,29,22,75.86%,28,241,99,297,41.08%,82,F,W,1,HOU,215,1997,6/5/1967,Iowa,0000-00-00
burresc01,Scott David Burrell,,80,0,1,496,75,40,21,61,61,1357,164,241,83,61,150,448,191,382,42.63%,75,57,76.00%,91,164,57,171,34.76%,79,G-F,B,1,CHI,218,1997,1/12/1971,Connecticut,0000-00-00
burtowi01,Willie Ricardo Burton,,13,0,1,27,1,2,0,2,2,43,7,9,2,1,6,21,8,16,38.10%,12,8,66.67%,3,9,3,9,33.33%,79,F-G,B,1,SAS,210,1997,5/26/1968,Minnesota,0000-00-00
butlemi02,Mitchell Leon Butler,,18,0,1,37,18,0,0,0,0,206,26,22,8,8,16,47,15,30,31.91%,10,6,60.00%,6,6,1,3,16.67%,77,G-F,B,1,CLE,210,1997,12/15/1970,UCLA,0000-00-00
caffeja01,Jason Andre Caffey,,51,0,1,268,36,17,0,17,17,710,92,173,13,48,97,199,100,200,50.25%,103,68,66.02%,76,1,0,0,0.00%,80,F,B,1,CHI,255,1997,6/12/1973,Alabama,0000-00-00
caffeja01,Jason Andre Caffey,,29,0,1,315,31,3,0,3,3,713,89,171,12,57,87,267,126,252,47.19%,97,63,64.95%,84,1,0,0,0.00%,80,F,B,2,GSW,255,1997,6/12/1973,Alabama,0000-00-00
cagemi01,Michael Jerome Cage,,79,0,1,106,32,44,0,44,44,1201,105,308,45,23,193,84,43,86,51.19%,36,20,55.56%,115,1,0,0,0.00%,81,F-C,B,1,NJN,224,1997,1/28/1962,San Diego State,0000-00-00
caldwad01,Adrian Bernard Caldwell,,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0,0,0.00%,80,F-C,B,1,DAL,255,1997,7/4/1966,Lamar,0000-00-00
cambyma01,Marcus D. Camby,,63,0,1,765,111,230,0,230,230,2002,200,466,68,134,263,747,308,616,41.23%,244,149,61.07%,203,2,0,0,0.00%,83,C-F,B,1,TOR,220,1997,3/22/1974,Massachusetts,0000-00-00
campbel01,Elden Jerome Campbell,,81,0,1,884,86,114,13,127,127,1964,236,500,38,128,340,675,312,624,46.22%,376,259,68.88%,160,2,1,3,50.00%,83,F-C,B,1,LAL,215,1997,7/23/1968,Clemson,0000-00-00
carran01,Antoine Labotte Carr,,66,0,1,466,59,65,20,85,85,1378,258,172,12,57,114,415,192,384,46.27%,106,82,77.36%,58,0,0,0,0.00%,81,F-C,B,1,UTA,225,1997,7/23/1961,Wichita State,0000-00-00
carrch01,Chris Dean Carr,,51,0,1,504,85,11,0,11,11,1165,129,155,17,69,112,452,190,380,42.04%,99,84,84.85%,43,127,40,120,31.50%,77,G,B,1,MIN,207,1997,3/12/1974,Southern Illinois,0000-00-00
cassesa01,Samuel James Cassell,,75,0,1,1477,608,21,3,24,24,2632,269,231,121,271,157,1165,513,1026,44.03%,507,436,86.00%,74,80,15,45,18.75%,75,G,B,1,NJN,185,1997,11/18/1969,Florida State,0000-00-00
catoke01,Kelvin T. Cato,,74,0,1,308,24,101,4,105,105,1065,176,264,30,48,170,246,107,214,43.50%,136,94,69.12%,94,4,0,0,0.00%,83,C,B,1,POR,255,1997,8/26/1974,Iowa State,0000-00-00
causwdu01,Duane  Causwell,,37,0,1,89,5,27,1,28,28,368,73,101,7,19,72,89,37,74,41.57%,26,15,57.69%,29,0,0,0,0.00%,84,C,B,1,MIA,240,1997,5/31/1968,Temple,0000-00-00
cebalce01,Cedric Z. Ceballos,,35,0,1,333,35,8,0,8,8,626,59,149,22,39,98,258,129,258,50.00%,84,60,71.43%,51,50,15,45,30.00%,78,F,B,1,PHO,190,1997,8/2/1969,Cal. State- Fullerton,0000-00-00
cebalce01,Cedric Z. Ceballos,,12,0,1,203,25,8,0,8,8,364,29,72,11,33,48,157,75,150,47.77%,61,47,77.05%,24,20,6,18,30.00%,78,F,B,2,DAL,190,1997,8/2/1969,Cal. State- Fullerton,0000-00-00
chambto01,Thomas Doane Chambers,,1,0,1,6,0,0,0,0,0,10,2,2,2,1,2,2,2,4,100.00%,2,2,100.00%,0,0,0,0,0.00%,81,F-C,W,1,PHI,220,1997,6/21/1959,Utah,0000-00-00
chapmre01,Rex Everett Chapman,,68,0,1,1100,207,14,2,16,16,2321,103,173,73,118,143,979,414,828,42.29%,194,152,78.35%,30,316,120,360,37.97%,76,G,W,1,PHO,185,1997,10/5/1967,Kentucky,0000-00-00
cheanca01,Calbert Nathaniel Cheaney,,82,0,1,1050,173,36,0,36,36,2841,264,324,96,104,242,981,448,896,45.67%,215,139,64.65%,82,53,15,45,28.30%,79,F-G,B,1,WAS,209,1997,7/17/1971,Indiana,0000-00-00
chilcpe01,Peter Shawn Chilcutt,,82,0,1,405,104,37,0,37,37,1420,158,306,53,62,229,359,156,312,43.45%,59,39,66.10%,77,130,54,162,41.54%,82,F-C,W,1,VAN,230,1997,9/14/1968,North Carolina,0000-00-00
childch01,Chris  Childs,,68,0,1,492,301,6,10,16,16,1853,208,187,62,126,153,412,173,346,41.99%,141,115,81.56%,34,100,31,93,31.00%,75,G,B,1,NYK,195,1997,11/20/1967,Boise State,0000-00-00
chrisdo01,Douglas Dale Christie,,78,0,1,1287,282,57,0,57,57,2939,198,404,190,228,310,1071,458,916,42.76%,327,271,82.87%,94,307,100,300,32.57%,78,G-F,B,1,TOR,200,1997,5/9/1970,Pepperdine,0000-00-00
closske01,Keith Mitchell Closs,,58,0,1,232,19,81,0,81,81,740,73,168,12,38,105,207,93,186,44.93%,77,46,59.74%,63,0,0,0,0.00%,87,C,B,1,LAC,212,1997,4/3/1976,Central Connecticut State,0000-00-00
colemde01,Derrick D. Coleman,,59,0,1,1040,145,68,0,68,68,2135,144,587,46,157,438,867,356,712,41.06%,391,302,77.24%,149,98,26,78,26.53%,82,F,B,1,PHI,230,1997,6/21/1967,Syracuse,0000-00-00
colesbi01,Vernell Eufaye Coles,,53,0,1,423,248,13,0,13,13,1471,135,123,51,89,106,438,166,332,37.90%,88,78,88.64%,17,57,13,39,22.81%,73,G,B,1,GSW,180,1997,4/22/1968,Virginia Tech,0000-00-00
collija01,James Edgar Collins,,23,0,1,59,3,3,0,3,3,103,13,14,6,8,7,55,21,42,38.18%,14,8,57.14%,7,20,9,27,45.00%,76,G,B,1,LAC,196,1997,11/5/1973,Florida State,0000-00-00
conloma01,Martin McBride Conlon,,18,0,1,95,15,6,3,9,9,255,34,50,10,17,33,69,31,62,44.93%,46,33,71.74%,17,0,0,0,0.00%,82,F-C,W,1,MIA,224,1997,1/19/1968,Providence,0000-00-00
corbity01,Tyrone Kennedy Corbin,,79,0,1,821,177,8,4,12,12,2812,207,377,111,89,296,772,335,670,43.39%,128,101,78.91%,81,147,50,150,34.01%,78,G-F,B,1,ATL,210,1997,12/31/1962,DePaul,0000-00-00
cottoja02,James Wesley Cotton,,9,0,1,24,0,1,0,1,1,33,3,6,1,6,4,21,8,16,38.10%,9,8,88.89%,2,4,0,0,0.00%,77,G-F,B,1,SEA,220,1997,12/14/1975,Long Beach State,0000-00-00
