bioID,Full Name,pos,height,weight,college,birthDate,deathDate,race
magerno01,Norman Clifford Mager,F,77,185,CCNY,3/23/1926,3/17/2005,W
magleda01,David John Magley,F,80,202,Kansas,11/24/1959,0000-00-00,W
mahafra01,Randolph  Mahaffey,F,79,202,Clemson,9/28/1945,0000-00-00,W
mahonmo01,Francis H. Mahoney,F,74,205,Brown,11/20/1927,4/29/2008,W
mahorri01,Derrick Allen Mahorn,C-F,82,240,Hampton Institute,9/21/1958,0000-00-00,B
majerda01,Daniel Lewis Majerle,G-F,78,215,Central Michigan,9/9/1965,0000-00-00,W
malonje01,Jeffrey Nigel Malone,G,76,205,Mississippi State,6/28/1961,0000-00-00,B
malonma01,Matthew Patrick Maloney,G,75,192,Pennsylvania,12/6/1971,0000-00-00,W
malovst01,Stephen Lawrence Malovic,F,82,230,San Diego State,7/21/1956,4/13/2007,W
maloymi01,Michael Alvin Maloy,F,79,215,Davidson,5/10/1949,2/3/2009,B
manakte01,Theodore  Manakas,G,74,180,Princeton,2/22/1951,0000-00-00,W
mannida01,Daniel Ricardo Manning,F-C,82,230,Kansas,5/17/1966,0000-00-00,B
manniri01,Richard Alan Manning,C,83,253,Washington,6/23/1970,0000-00-00,W
mantini01,Nicholas  Mantis,G,75,190,Northwestern,12/7/1935,0000-00-00,W
maravpe01,Peter Press Maravich,G,77,197,Louisiana State,6/22/1947,1/5/1988,W
maravpr01,Peter  Maravich,G,72,185,Davis & Elkins,8/20/1920,4/15/1987,W
marcisa01,Raimondas Sarunas Marciulionis,G,77,200,State Univ. of Vilnius (LTU),6/13/1964,0000-00-00,W
marinja01,John Warren Marin,F-G,78.5,200,Duke,10/12/1944,0000-00-00,W
marshji01,James  Marsh,F,79,215,USC,4/26/1946,0000-00-00,W
marshri01,Eric Clifton Marsh,G,75,200,Manhattan,3/10/1954,0000-00-00,B
marshto01,John Thomas Marshall,F-G,76,215,Western Kentucky,1/6/1931,0000-00-00,W
martibi01,William  Martin,F-G,79,205,Georgetown,8/16/1962,0000-00-00,B
martibo01,Robert W. Martin,C,84,250,Minnesota,10/7/1969,0000-00-00,W
martidi01,Donald E. Martin,G,68,160,Georgetown,5/25/1920,0000-00-00,W
martido01,James Donald Martin,C-F,79,210,Central Missouri,2/7/1920,9/30/1997,W
martije01,Jeffery Allen Martin,G,77,195,Murray State,1/14/1967,0000-00-00,B
martimo01,Maurice  Martin,F-G,78,200,St. Joseph's (PA),7/2/1964,0000-00-00,B
martiph01,Phillip Roger Martin,G,75,190,Toledo,4/2/1928,6/24/2008,W
martiwh01,Ronald Barry Martin,G,74,185,St. Bonaventure,4/11/1939,0000-00-00,W
masinal01,Alfred Albert Masino,G,70,174,Canisius,2/5/1928,8/16/2006,W
masted01,Edward  Mast,F-C,81,220,Temple,10/3/1948,10/18/1994,W
mathijo01,Johnny C. Mathis,F,78,220,Savannah State,7/14/1943,0000-00-00,B
matthwe01,Wesley Joel Matthews,G,73,170,Wisconsin,8/24/1959,0000-00-00,B
maybele01,Orva Lee Mayberry,G,73,172,Arkansas,6/12/1970,0000-00-00,B
maydo01,Donald John May,F,76,200,Dayton,1/3/1946,0000-00-00,W
mayfibi01,William Henry Mayfield,F,79,205,Iowa,10/17/1957,0000-00-00,B
mayfike01,Kendall  Mayfield,G,74,185,Tuskegee,5/11/1948,0000-00-00,B
mazzama01,Matthew Anthony Mazza,F,75,210,Michigan State,9/23/1923,6/11/2003,W
mbahlu01,Luc Richard Mbah a Moute,F,80,230,UCLA,9/9/1986,0000-00-00,B
mcadobo01,Robert Allen McAdoo,C-F,81,210,North Carolina,9/25/1951,0000-00-00,B
mccanbo01,Robert Glenn McCann,F,78,244,Morehead State,4/22/1964,7/1/2011,B
mccanme01,Melvin Lamont McCants,F,80,240,Purdue,8/19/1967,0000-00-00,B
mccarjo01,John Joseph McCarthy,G,73,185,Canisius,4/25/1934,0000-00-00,W
mccarmi01,Michael  McCarron,G,71,175,Seton Hall,3/2/1922,10/2/1991,W
mcclate01,Theodore  McClain,G,73,180,Tennessee State,8/30/1946,0000-00-00,B
mcclida01,Daniel Raymond McClintock,C,84,260,Northern Arizona,4/19/1977,0000-00-00,W
mccloja01,John William McCloskey,G,74,190,Pennsylvania,9/19/1925,0000-00-00,W
mcconbu01,Paul Joseph McConnell,G,70,170,John Marshall,7/1/1928,0000-00-00,W
mccorti01,Timothy Daniel McCormick,C,83,240,Michigan,3/10/1962,0000-00-00,W
mccrasc01,Carlton Lamont McCray,F-G,81,215,Louisville,2/8/1960,0000-00-00,B
mcdanji01,James Ronald McDaniels,C-F,83,228,Western Kentucky,4/2/1948,0000-00-00,B
mcdonbe01,Benjamin  McDonald,F,80,210,California-Irvine,7/20/1962,0000-00-00,B
mcdonro01,Roderick William McDonald,F,78,205,Whitworth,4/9/1945,0000-00-00,W
mcelrji01,James Charles McElroy,G,75,190,Central Michigan,10/4/1953,0000-00-00,B
mcfarpa01,Patrick Aloysius McFarland,F-G,77,185,St. Joseph's (PA),12/7/1951,0000-00-00,W
mcgahme01,Fred Melvin McGaha,G,73,190,Arkansas,9/26/1926,2/3/2002,W
mcgeemi01,Michael Ray McGee,G-F,77,190,Michigan,7/29/1959,0000-00-00,B
mcgregi01,Gilbert Ray McGregor,F,80,240,Wake Forest,6/14/1949,0000-00-00,B
mcguial01,Alfred James McGuire,G-F,74,180,St. John's (NY),9/7/1928,1/26/2001,W
mcguial02,Alfred  McGuire,G,75,175,Marquette,7/10/1951,0000-00-00,W
mcguidi01,Richard Joseph McGuire,G,72,180,St. John's (NY),1/25/1926,2/3/2010,W
mcilvji01,James Michael McIlvaine,C,85,240,Marquette,7/30/1972,0000-00-00,W
mcinnje01,Jeffrey Lemans McInnis,G,76,190,North Carolina   ,10/22/1974,0000-00-00,B
mcintbo01,Robert  McIntyre,F,78,215,St. John's (NY),1/23/1944,0000-00-00,W
mcintke01,Kennedy  McIntosh,F,79,225,Eastern Michigan,1/21/1949,3/6/2009,B
mckeeje01,Gerald  McKee,G,75,190,Ohio University,8/4/1946,0000-00-00,B
mckenst01,Stanley  McKenzie,F-G,77,195,NYU,10/6/1944,0000-00-00,B
mckinbi01,William Mervin McKinney,G,72,160,Northwestern,6/5/1955,0000-00-00,B
mcmahja01,John Joseph McMahon,G,73,185,St. John's (NY),12/3/1928,6/11/1989,W
mcmilji01,James M. McMillian,F,77,215,Columbia,3/11/1948,0000-00-00,B
mcmilna01,Nathaniel  McMillan,G-F,77,195,North Carolina State,8/3/1964,0000-00-00,B
mcmilto01,Charles Thomas McMillen,F-C,83,210,Maryland,5/26/1952,0000-00-00,W
mcnamjo01,John Joseph McNamee,F-C-G,78,210,San Francisco,9/24/1926,7/16/2011,W
mcneach01,Christopher  McNealy,F,79,210,San Jose State,7/15/1961,0000-00-00,B
mcneibo01,Robert J. McNeill,G,73,170,St. Joseph's (PA),10/22/1938,0000-00-00,W
meeda01,LaFarrell Darnell Mee,G,77,175,Western Kentucky,2/11/1971,0000-00-00,B
mehendi01,Richard P. Mehen,F-C-G,77,195,Tennessee,5/20/1922,12/14/1986,W
meinedo01,Donald E. Meineke,F-C,79,208,Dayton,10/30/1930,0000-00-00,W
melchbi01,William P. Melchionni,G,73,165,Villanova,10/19/1944,0000-00-00,W
melvied01,Edward M. Melvin,G,69,170,Duquesne,2/13/1916,7/30/2004,W
mencech01,Charles J. Mencel,G,71,168,Minnesota,4/21/1933,0000-00-00,W
menkeke01,Kenneth H. Menke,G,72,168,Illinois,10/2/1922,9/2/2002,W
mensapo01,Nana Papa Yaw Mensah-Bonsu,F,81,240,George Washington,9/7/1983,0000-00-00,B
mercero01,Ronald Eugene Mercer,F-G,79,210,Kentucky,5/18/1976,0000-00-00,B
meschto01,Thomas Nicholas Meschery,F,78,215,St. Mary's (CA),10/26/1938,0000-00-00,W
meyerbi01,William Joseph Meyer,G,75,195,Hiram Scott,8/30/1943,0000-00-00,W
meyerda01,David William Meyers,F-C,80,215,UCLA,4/21/1953,0000-00-00,W
miasest01,Stanley  Miasek,C-F,77,205,none,8/8/1924,10/18/1989,W
mihalre01,Zigmund John Mihalik,G,72,180,none,9/22/1916,9/25/1996,W
mihmch01,Christopher Steven Mihm,C,84,265,Texas,7/16/1979,0000-00-00,W
mikaned01,Edward Anton Mikan,C-F,80,230,DePaul,10/20/1925,10/22/1999,W
mikanla01,George Lawrence Mikan,,79,210,Minnesota,4/8/1948,0000-00-00,W
mikkeve01,Arild Verner Agerskov Mikkelsen,F-C,79,225,Hamline,10/21/1928,0000-00-00,W
milesed01,Edward  Miles,G-F,76,195,Seattle,7/5/1940,0000-00-00,B
militna01,Nathan  Militzok,F,75,195,Cornell,5/3/1923,5/14/2009,W
millebi01,William Ralph Miller,F,75,190,North Carolina,11/24/1924,0000-00-00,W
millebo01,Robert Edwin Miller,F-C,82,230,Cincinnati,7/9/1956,0000-00-00,B
millebr01,Bradley Alan Miller,C,83,244,Purdue,4/12/1976,0000-00-00,W
milledi01,Richard Mathias Miller,F,78,215,Toledo,4/26/1958,0000-00-00,W
milleed01,Edwin B. Miller,C-F,80,225,Syracuse,6/18/1931,0000-00-00,W
millela01,Lawrence James Miller,G-F,76,190,North Carolina,4/4/1946,0000-00-00,W
millemi01,Michael Lloyd Miller,F,80,211,Florida,2/19/1980,0000-00-00,1
millere01,Reginald Wayne Miller,G-F,79,185,UCLA,8/24/1965,0000-00-00,B
millewa01,Walter P. Miller,F,74,190,Duquesne,7/30/1915,1/21/2001,W
millsch01,Christopher Lemonte Mills,F,78,215,Arizona,1/25/1970,0000-00-00,B
minorda01,Davage  Minor,G-F,74,185,UCLA,2/23/1922,3/14/1998,B
misakwa01,Wataru  Misaka,G,67,150,Utah,12/21/1923,0000-00-00,O
mitchmi01,Michael Anthony Mitchell,F,79,215,Auburn,1/1/1956,6/9/2011,B
mitchsa01,Samuel E. Mitchell,F,78,210,Mercer (GA),9/2/1963,0000-00-00,B
mitchto01,Ernest Todd Mitchell,F,79,205,Purdue,7/26/1966,0000-00-00,B
mixst01,Steven Charles Mix,F,79,215,Toledo,12/30/1947,0000-00-00,W
mlkvybi01,William P. Mlkvy,F,76,190,Temple,1/19/1931,0000-00-00,W
moedo01,Douglas Edwin Moe,F-G,77,215,North Carolina,9/21/1938,0000-00-00,W
monroea01,Vernon Earl Monroe,G,75,185,Winston-Salem State,11/21/1944,0000-00-00,B
monrogr01,Gregory Keith Monroe,C,83,250,Georgetown,6/4/1990,0000-00-00,B
montgho01,Howard  Montgomery,F,76.5,220,Pan American,8/22/1940,0000-00-00,B
mooneji01,James J. Mooney,F,77,215,Villanova,7/8/1930,0000-00-00,W
moorege01,Eugene Wilbert Moore,C-F,81,225,St. Louis,7/29/1945,0000-00-00,B
mooreja01,John T. Moore,F,77,180,LaSalle,9/24/1932,0000-00-00,B
moorejo01,John Brian Moore,G,73,175,Texas,3/3/1958,0000-00-00,B
mooremi01,Clinton Renard Moore,C,83,225,Nebraska,11/4/1975,0000-00-00,B
moorero01,Ronald Keith Moore,F-C,82,260,West Virginia State,1/16/1962,0000-00-00,B
morelja01,Jack Wade Moreland,F-G,79,215,Louisiana Tech,3/11/1938,12/19/1971,W
morgagu01,Munden Guy Morgan,G,80,205,Wake Forest,8/23/1960,0000-00-00,B
morrich01,Christopher Vernard Morris,F,80,210,Auburn,1/20/1966,0000-00-00,B
morrima01,Glen Max Morris,F-C,73,195,Northwestern,3/14/1925,1/8/1998,W
morrima03,Markieff  Morris,F,82,245,Kansas,9/2/1989,0000-00-00,B
morrimi01,Michael Fitzgerald Morrison,G,76,195,Loyola (MD),8/16/1967,0000-00-00,B
morrire01,Dwight W. Morrison,F-C,80,215,Idaho,4/26/1932,0000-00-00,W
mountri01,Richard Carl Mount,G,75,175,Purdue,1/5/1947,0000-00-00,W
mrazoch01,Charles  Mrazovich,F,77,185,Eastern Kentucky,2/26/1924,0000-00-00,W
mullajo01,Joseph A. Mullaney,G,72,165,Holy Cross,11/17/1925,3/8/2000,W
mullebo01,Robert J. Mullens,G,73,175,Fordham,11/1/1922,7/15/1989,W
mullich01,Christopher Paul Mullin,F-G,78,200,St. John's (NY),7/30/1963,0000-00-00,W
mullije01,Jeffrey Vincent Mullins,G-F,76,190,Duke,3/18/1942,0000-00-00,W
munkch01,Christian  Munk,F,81,225,USC,8/5/1967,0000-00-00,B
murphdi01,Richard D. Murphy,G,73,175,Marshall,3/10/1921,10/22/1973,W
murphro01,Ronald T. Murphy,G-F,77,225,Jacksonville,7/29/1964,0000-00-00,B
murrake01,Kenneth Stanley Murray,G-F,74,190,St. Bonaventure,4/20/1928,6/15/2008,W
mustaje01,Terrah Jerrod Mustaf,F-C,82,238,Maryland,10/28/1969,0000-00-00,B
myerspe01,Peter E. Myers,G-F,78,180,Arkansas-Little Rock,9/15/1963,0000-00-00,B
naberbo01,Robert E. Naber,F,75,185,Louisville,9/3/1929,2/8/1998,W
nagelje01,Gerald R. Nagel,G,72,190,Loyola (IL),5/18/1928,2/2/1999,W
nagyfr01,Frederick Karl Nagy,G-F,73.5,170,Akron,1/3/1924,6/5/1989,W
nashbo01,Robert Lee Nash,F,80,195,Hawaii,8/24/1950,0000-00-00,B
nashco01,Charles Francis Nash,F,77,215,Kentucky,7/24/1942,0000-00-00,W
nashst01,Stephen John Nash,G,75,195,Santa Clara,2/7/1974,0000-00-00,W
nattke01,Kenneth Wayne Natt,G,75,185,Northeast Louisiana,10/5/1958,0000-00-00,B
naullwi01,William Dean Naulls,F-C,78,225,UCLA,10/7/1934,0000-00-00,B
nealji01,James Ellerbe Neal,C,83,235,Wofford,5/21/1930,10/3/2011,W
nealyed01,Eddie Carl Nealy,F,79,238,Kansas State,2/19/1960,0000-00-00,W
negraal01,Albert Edward Negratti,F-C,75,200,Seton Hall,6/12/1921,1/19/1998,W
nelsodo01,Donald Arvid Nelson,F,78,210,Iowa,5/15/1940,0000-00-00,W
nelsolo01,Louis  Nelson,G,75,190,Washington,5/28/1951,0000-00-00,B
nemeldi01,Richard S. Nemelka,G,72,175,Brigham Young,10/1/1943,0000-00-00,W
nestera01,Radoslav  Nesterovic,C,84,248,none,5/30/1976,0000-00-00,W
netolbo01,Robert  Netolicky,F-C,81,220,Drake,8/2/1942,0000-00-00,W
nevitch01,Charles Goodrich Nevitt,C,89,217,North Carolina State,6/13/1959,0000-00-00,W
newlimi01,Michael F. Newlin,G-F,76,200,Utah,1/2/1949,0000-00-00,W
newmada01,David L. Newmark,C,84,240,Columbia,9/11/1946,0000-00-00,W
newmajo01,John Sylvester Newman,F-G,79,190,Richmond,11/28/1963,0000-00-00,B
nicksca01,Orlando Carl Nicks,G,73,175,Indiana State,10/6/1958,0000-00-00,B
niemari01,Richard W. Niemann,C,84,245,St. Louis,7/2/1946,0000-00-00,W
niemiri01,John Richard Niemiera,G-F,73,165,Notre Dame,5/26/1921,12/27/2003,W
nilesmi01,Michael Donnell Niles,F,78,225,Cal State-Fullerton,3/31/1955,0000-00-00,B
nixonno01,Norman Ellard Nixon,G,74,170,Duquesne,10/11/1955,0000-00-00,B
noblech01,Charles E. Noble,G,76,190,Louisville,7/24/1931,0000-00-00,W
nolanji01,James S. Nolan,C,80,210,Georgia Tech,6/9/1927,4/19/1983,W
nordgje01,Jeffrey Wallace Nordgaard,F,79,225,Wisconsin-Green Bay,2/23/1973,0000-00-00,W
nordmbe01,Robert  Nordmann,C,82,225,St. Louis,12/11/1939,0000-00-00,W
norlajo01,John A. Norlander,F,75,180,Hamline,3/5/1921,3/6/2002,W
normaco01,Coniel  Norman,G,75,175,Arizona,9/24/1953,0000-00-00,B
normake01,Kenneth Darnel Norman,F,80,215,Illinois,9/5/1964,0000-00-00,B
norrimo01,Martyn  Norris,G,73,175,West Florida,7/27/1973,0000-00-00,B
noszkst01,Stanley M. Noszka,G,73,185,Duquesne,9/9/1920,11/15/1991,W
novakmi01,Michael D. Novak,C-F,81,219,Loyola (IL),4/23/1915,8/15/1978,W
nowelme01,Melvyn P. Nowell,G,74,170,Ohio State,12/27/1939,0000-00-00,B
nwosuju01,Obinna Julius Nwosu,C,82,255,Liberty,5/1/1971,0000-00-00,B
obanned01,Edward Charles O'Bannon,F,80,222,UCLA,8/14/1972,0000-00-00,B
obriebo01,Robert L. O'Brien,F-C,76,190,Kansas,1/26/1927,9/19/2008,W
obrieji01,James J. O'Brien,G,73,170,Boston College,4/9/1949,0000-00-00,W
obrieji02,James M. O'Brien,F,79,180,Maryland,11/7/1951,0000-00-00,W
oconnde01,Dermott F. O'Connell,G,72,174,Holy Cross,4/13/1928,10/5/1988,W
odonnan01,Andrew J. O'Donnell,G,73,180,Loyola (MD),3/10/1925,0000-00-00,W
ogdenbu01,Carlos  Ogden,F,78,215,Santa Clara,12/29/1946,0000-00-00,W
oggal01,Raymond Alan Ogg,C,85,235,Alabama-Birmingham,7/5/1967,11/1/2009,W
ogradbu01,Francis David O'Grady,G,71,160,Georgetown,1/19/1920,2/19/1992,W
ohldo01,Donald Jay Ohl,G,75,190,Illinois,4/18/1936,0000-00-00,W
okafoem01,Chukwuemeka Noubuisi Okafor,F-C,82,252,Connecticut,9/28/1982,0000-00-00,B
okeefdi01,Richard T. O'Keefe,G-F,74,170,Santa Clara,9/29/1923,12/17/2006,W
okeefto01,Thomas V. O'Keefe,G,74,185,Georgetown,7/16/1926,0000-00-00,W
okoremi01,Michael F. O'Koren,F-G,79,207,North Carolina,2/7/1958,0000-00-00,W
ollrige01,Eugene William Ollrich,G,71,160,Drake,6/30/1922,6/16/2008,W
olsenbu01,Enoch Eli Olsen,F-C,80,215,Louisville,7/25/1940,0000-00-00,W
omallgr01,Vincent Grady O'Malley,F,77,205,Manhattan,4/25/1948,0000-00-00,W
orrjo01,John M. Orr,F,75,190,Beloit,6/10/1927,0000-00-00,W
osborch01,Charles H. Osborne,F,78,210,Western Kentucky,1/21/1939,4/17/1979,W
ostergr01,Gregory Donovan Ostertag,C,86,280,Kansas,3/6/1973,0000-00-00,W
osterwa01,Walter Raymond Osterkorn,F-C,76.5,205,Illinois,7/6/1928,1/11/2012,W
osullda01,Daniel James O'Sullivan,C,82,245,Fordham,3/3/1968,0000-00-00,W
othicma01,Matthew Brian Othick,G,73,165,Arizona,3/16/1969,0000-00-00,W
ottendo01,Donald F. Otten,C,82,240,Bowling Green,4/18/1921,9/18/1985,W
outlabo01,Charles  Outlaw,F-C,80,210,Houston,4/13/1971,0000-00-00,B
overtcl01,Claudell  Overton,G,74,195,East Central Oklahoma,12/16/1927,4/29/1996,W
overtdo01,Douglas M. Overton,G,75,180,LaSalle,8/3/1969,0000-00-00,B
owensch01,Haywood Chris Owens,F,79,245,Texas,3/1/1979,0000-00-00,B
owensre01,James L. Owens,G-F,75,185,Baylor,9/2/1925,10/11/1988,W
owensto01,Thomas William Owens,C-F,82,215,South Carolina,6/28/1949,0000-00-00,W
owesra01,Raymond  Owes,F,81,224,Arizona,12/11/1972,0000-00-00,B
pacejo01,Joseph  Pace,C,82,220,Maryland Eastern Shore,12/18/1953,0000-00-00,B
pachuza01,Zaur  Pachulia,F-C,83,240,none,2/10/1984,0000-00-00,W
painefr01,Frederick Vincent Paine,F,77,210,Westminister (PA),12/7/1925,10/26/2004,W
palacmi01,Milton S. Palacio,G,75,195,Colorado State,2/7/1978,0000-00-00,B
palmebu01,John S. Palmer,F-C,76,180,Princeton,9/14/1921,0000-00-00,W
palmeji01,James G. Palmer,F-C,80,224,Dayton,6/8/1933,0000-00-00,W
pankoan01,Andrew John Panko,F,79,215,Lebanon Valley,11/29/1977,0000-00-00,W
parhaea01,Estes Foster Parham,F-G,75,200,Texas Wesleyan,12/27/1921,0000-00-00,W
parkesm01,William  Parker,G,76,180,Fordham,6/1/1981,0000-00-00,B
parkeso01,Robert S. Parker,F-G,78,200,Texas A&M,3/22/1955,0000-00-00,B
parketo01,William Anthony Parker,G,74,177,none,5/17/1982,0000-00-00,B
parkme01,Medford R. Park,G-F,74,200,Missouri,4/11/1933,7/23/1998,W
parslch01,Charles H. Parsley,G,74,175,Western Kentucky,10/13/1925,10/1/1997,W
passama01,Martin Harold Passaglia,G,72.5,170,Santa Clara,4/22/1919,7/18/2004,W
patrist01,Stanley A. Patrick,F-G,74,185,Illinois,5/5/1922,1/1/2000,W
pattest01,Steven J. Patterson,C,81,225,UCLA,6/24/1948,7/28/2004,W
patteto01,Tommie J. Patterson,F,78,220,Ouachita Baptist,10/15/1948,0000-00-00,B
pattewo01,Worthington R. Patterson,G,74,175,Connecticut,6/17/1931,0000-00-00,B
paulch01,Christopher Emmanuel Paul,G,72,175,Wake Forest,5/6/1985,0000-00-00,B
paulkch01,Charles  Paulk,F-C,79,211,NE Oklahoma State,6/14/1946,0000-00-00,B
paulsje01,Gerald Arthur Paulson,G,74,185,Manhattan,7/21/1935,3/6/1986,W
paultbi01,William Edward Paultz,C-F,83,235,St. John's (NY),7/30/1948,0000-00-00,W
pavloal01,Aleksandar  Pavlovic,F,79,210,none,11/15/1983,0000-00-00,W
paxsoji01,James Edward Paxson,F-G,78,200,Dayton,12/19/1932,0000-00-00,W
paxsoji02,James Joseph Paxson,G-F,78,200,Dayton,7/9/1957,0000-00-00,W
payakjo01,John  Payak,G-F,76,174,Bowling Green,11/20/1926,2/27/2009,W
payneke01,Kenneth Victor Payne,F-G,80,195,Louisville,11/25/1966,0000-00-00,B
payneto01,Thomas  Payne,C,86,240,Kentucky,11/19/1950,0000-00-00,B
paytome01,Melvin E. Payton,F-G,76,185,Tulane,7/16/1926,5/12/2001,W
pelkija01,John Francis Robert Pelkington,C-F,78,220,Manhattan,1/3/1916,5/1/1982,W
pellosa01,Samuel Troy Pellom,F-C,81,225,Buffalo State,10/2/1951,0000-00-00,B
peplomi01,Michael Walter Peplowski,C,82,270,Michigan State,10/15/1970,0000-00-00,W
perduwi01,William Edward Perdue,C,84,240,Vanderbilt,8/29/1965,0000-00-00,W
perkisa01,Samuel Bruce Perkins,F-C,81,235,North Carolina,6/14/1961,0000-00-00,B
perryti01,Timothy D. Perry,F-C,81,200,Temple,6/4/1965,0000-00-00,B
peterbo01,Robert  Peterson,F,77,210,Oregon,1/25/1932,7/30/2011,W
petered01,Edward T. Peterson,C,81,220,Cornell,6/27/1924,3/20/1984,W
peterji01,James Richard Petersen,F-C,82,235,Minnesota,2/22/1962,0000-00-00,W
peterme01,Melvin Lowell Peterson,G-F,76,185,Wheaton,3/23/1938,0000-00-00,W
petrige01,Geoffrey Michael Petrie,G,76,190,Princeton,4/17/1948,0000-00-00,W
pettibo01,Robert E. Lee Pettit,F-C,81,205,Louisiana State,12/12/1932,0000-00-00,W
phelaja01,John Edward Phelan,F,77,195,DePaul,11/6/1925,0000-00-00,W
phelpmi01,Michael  Phelps,G,76,180,Alcorn State,10/3/1961,0000-00-00,B
phillan01,Andrew Michael Phillip,G-F,74,195,Illinois,3/7/1922,4/28/2001,W
phillge01,Donald Eugene Phillips,G,76,175,SMU,10/25/1948,0000-00-00,W
piatkwa01,Walter  Piatkowski,F,80,220,Bowling Green,6/11/1945,0000-00-00,W
pietkst01,Stanley Thomas Pietkiewicz,G-F,77,200,Auburn,7/14/1956,0000-00-00,W
pincked01,Edward Lewis Pinckney,F,81,195,Villanova,3/27/1963,0000-00-00,B
piontda01,David Vincent Piontek,F-C,77.5,230,Xavier (OH),8/27/1934,5/12/2004,W
piotrto01,Thomas Tracy Piotrowski,C,85,240,LaSalle,10/17/1960,0000-00-00,W
pittmch01,Charles E. Pittman,F,79,220,Maryland,3/23/1958,0000-00-00,B
pollaji01,James Clifford Pollard,F-C-G,75.5,185,Stanford,7/9/1922,1/22/1993,W
pondecl01,Clifton  Pondexter,F-C,81,233,Long Beach State,9/15/1954,0000-00-00,B
popsoda01,David G. Popson,F-C,82,220,North Carolina,5/17/1964,0000-00-00,W
poquebe01,Benedict Jay Poquette,F-C,81,235,Central Michigan,5/7/1955,0000-00-00,W
portmbo01,Robert M. Portman,F,77,200,Creighton,3/22/1947,0000-00-00,W
postela01,Andre Lavor Postell,G-F,77,205,St. John's (NY),2/26/1978,0000-00-00,B
powelci01,Cincinnatus  Powell,F-C,79,220,Portland,2/25/1942,0000-00-00,B
prattmi01,Michael P. Pratt,G-F,76,195,Kentucky,8/4/1948,0000-00-00,W
previst01,Stephen Richard Previs,G,74.5,183,North Carolina,2/9/1950,0000-00-00,W
pricebr01,Hartley Brent Price,G,73,165,Oklahoma,12/9/1968,0000-00-00,W
priceji01,James E. Price,G,74.5,195,Louisville,11/27/1949,0000-00-00,B
pricema01,William Mark Price,G,72,170,Georgia Tech,2/15/1964,0000-00-00,W
pricemi01,Michael  Price,G,75,200,Illinois,9/11/1948,0000-00-00,B
priceto01,Anthony  Price,G,78,190,Pennsylvania,1/5/1957,0000-00-00,B
priddbo01,Robert B. Priddy,F,75,190,New Mexico A&M,3/24/1930,0000-00-00,W
profila01,Bronta Laron Profit,G-F,76,204,Maryland,8/5/1977,0000-00-00,B
pughle01,Leslie  Pugh,C-F,79,190,Ohio State,9/18/1923,0000-00-00,W
quickbo01,Robert L. Quick,F-G,77,215,Xavier (OH),3/5/1946,0000-00-00,B
quinnch01,Christopher James Quinn,G,74,185,Notre Dame,9/27/1983,0000-00-00,W
rackllu01,Luther  Rackley,C,82,220,Xavier (OH),6/11/1946,0000-00-00,B
raderho01,Howard  Rader,G-F,73,190,LIU,3/29/1921,2/2/1991,W
raderle01,Leonard  Rader,G-F,73,185,LIU,3/29/1921,12/29/1996,W
radovmo01,George Lewis Radovich,G,72,160,Wyoming,5/5/1929,6/18/2004,W
radzira01,Raymond A. Radziszewski,F,77,210,St. Joseph's (PA),3/1/1935,0000-00-00,W
ragelra01,Raymond Ernest Ragelis,F,76,205,Northwestern,12/10/1928,9/19/1983,W
rainsed01,Edward Eugene Rains,F,79,190,South Alabama,12/24/1956,0000-00-00,B
rambiku01,Darrell Kurt Rambis,F,80,213,Santa Clara,2/25/1958,0000-00-00,W
ramseca01,Calvin  Ramsey,F,76,200,NYU,7/13/1937,0000-00-00,B
ramsera01,Raymond Leroy Ramsey,G-F,74,165,Bradley,7/18/1921,8/25/2009,W
randosh01,Ronald Shavlik Randolph,F,82,240,Duke,11/24/1983,0000-00-00,W
randoza01,Zachary  Randolph,F,81,270,Michigan State,7/16/1981,0000-00-00,B
rankwa01,Wallace Aliifua Rank,F-G,78,220,San Jose State,3/1/1958,0000-00-00,W
rascobo01,Robert B. Rascoe,G-F,76,205,Western Kentucky,7/22/1940,0000-00-00,W
ratleed01,William Edward Ratleff,F-G,78,195,Long Beach State,3/29/1950,0000-00-00,B
ratlimi01,Michael D. Ratliff,C,82,230,Eau Claire State,6/7/1951,0000-00-00,B
ratlith01,Theophalus Curtis Ratliff,F-C,82,225,Wyoming,4/17/1973,0000-00-00,B
rautian01,Andrew Jay Rautins,G,76,190,Syracuse,11/2/1986,0000-00-00,W
raydo01,Donald L. Ray,F-C,77,190,Western Kentucky,7/8/1921,11/23/1998,W
rayji01,James E. Ray,G,72.5,180,Toledo,1/12/1934,0000-00-00,W
raylji01,James R. Rayl,G,74,175,Indiana,6/21/1941,0000-00-00,W
redicjj01,Jonathan Clay Redick,G,76,190,Duke,6/24/1984,0000-00-00,W
reedhu01,Hubert F. Reed,C-F,81,215,Oklahoma City,10/4/1936,0000-00-00,W
reedro01,Ronald Lee Reed,F,77,205,Notre Dame,11/2/1942,0000-00-00,W
